Date,Year,Month,Quarter,Region,Facility_ID,Facility_Type,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Scope3_Emissions_Tonnes,Total_Emissions_Tonnes,Carbon_Intensity_Tonnes_per_M_Revenue,Water_Usage_m3,Water_Efficiency_Score,Water_Cost_USD,Total_Energy_Consumption_kWh,Renewable_Energy_kWh,Renewable_Energy_Percentage,Energy_Cost_USD,Total_Waste_Tonnes,Recycled_Waste_Tonnes,Waste_Diversion_Rate_Pct,Waste_Management_Cost_USD,Recycling_Revenue_USD,Employee_Count,Green_Commute_Adoption_Pct,Employee_Commute_Emissions_Tonnes,Employee_Sustainability_Training_Hours,Revenue_Millions_USD,Sustainability_Investment_USD,Sustainability_Cost_Savings_USD,Carbon_Offset_Investment_USD,ESG_Environmental_Score,ESG_Social_Score,ESG_Governance_Score,ESG_Overall_Score,Supply_Chain_Assessment_Pct,High_Risk_Suppliers_Pct,Supply_Chain_Emissions_Tonnes,ISO14001_Certified,LEED_Certification_Level,Regulatory_Compliance_Score
2022-10-01,2022,10,Q4,North America,NA_Plant_011,Plant,36.13,50.59,57.81,144.53,0.313,2007.0,91.8,7233.0,2336.0,1129.0,48.3,329.0,38.93,28.65,73.6,6813.0,793.0,297,57.0,32.44,785.0,461.77,28939.0,17273.0,6529.0,73.5,79.8,89.5,80.9,62.9,23.7,43.36,1,None,89.0
2022-10-01,2022,10,Q4,North America,NA_Warehouse_012,Warehouse,12.24,17.14,19.59,48.97,0.294,301.0,81.4,893.0,791.0,329.0,41.6,134.0,12.17,9.15,75.1,2177.0,319.0,96,47.5,10.49,146.0,166.75,10403.0,5666.0,2478.0,72.0,79.6,88.5,80.0,69.5,23.7,14.69,1,Certified,88.9
2022-10-01,2022,10,Q4,Europe,EU_Plant_001,Plant,33.1,46.34,52.96,132.41,0.287,1839.0,86.5,7325.0,2517.0,1321.0,52.5,335.0,35.66,28.14,78.9,4458.0,975.0,290,58.5,31.68,688.0,461.77,27212.0,15076.0,10350.0,73.4,76.9,88.1,79.5,76.4,23.7,39.72,1,Certified,88.1
2022-10-01,2022,10,Q4,Europe,EU_Office_002,Office,5.0,6.03,10.0,21.03,0.328,551.0,93.4,1948.0,327.0,164.0,50.1,52.0,5.94,4.63,78.0,744.0,198.0,133,38.4,14.53,288.0,64.14,3889.0,2616.0,1210.0,73.5,72.7,85.3,77.2,75.2,23.7,7.5,1,None,86.8
2022-10-01,2022,10,Q4,Europe,EU_Warehouse_003,Warehouse,12.01,16.82,19.22,48.04,0.288,296.0,85.6,1045.0,913.0,374.0,41.0,156.0,11.94,9.34,78.2,1623.0,330.0,86,43.2,9.39,195.0,166.75,8658.0,5378.0,2184.0,67.2,73.3,88.3,76.3,74.7,23.7,14.41,1,Silver,94.4
2022-10-01,2022,10,Q4,Europe,EU_Plant_004,Plant,32.74,45.84,52.38,130.96,0.284,1819.0,84.1,6881.0,2490.0,1239.0,49.8,396.0,35.27,27.21,77.1,5581.0,981.0,226,44.6,24.69,343.0,461.77,25823.0,14619.0,9542.0,71.4,80.4,84.5,78.8,65.8,23.7,39.29,1,Gold,93.3
2022-10-01,2022,10,Q4,Europe,EU_Office_005,Office,5.0,6.21,10.0,21.21,0.331,568.0,93.9,2029.0,337.0,153.0,45.3,47.0,6.12,4.56,74.5,845.0,167.0,145,30.9,15.84,340.0,64.14,4070.0,2343.0,1446.0,72.5,79.4,85.4,79.1,81.1,23.7,7.5,0,None,89.1
2022-10-01,2022,10,Q4,Europe,EU_Plant_006,Plant,30.5,42.7,48.8,122.0,0.264,1694.0,88.2,5284.0,2319.0,1200.0,51.8,394.0,32.86,24.94,75.9,4838.0,982.0,240,32.2,26.22,404.0,461.77,24486.0,12988.0,9619.0,71.6,73.9,86.7,77.4,79.3,23.7,36.6,1,None,86.9
2022-10-01,2022,10,Q4,Europe,EU_Office_007,Office,5.0,5.75,10.0,20.75,0.323,525.0,83.5,1827.0,312.0,151.0,48.4,55.0,5.66,4.26,75.4,971.0,126.0,170,32.2,18.57,319.0,64.14,4525.0,2292.0,1100.0,73.0,80.7,86.2,80.0,71.8,23.7,7.5,1,Gold,88.2
2022-10-01,2022,10,Q4,Europe,EU_Warehouse_008,Warehouse,12.67,17.73,20.26,50.66,0.304,312.0,71.6,1162.0,963.0,470.0,48.8,127.0,12.59,9.82,78.0,1767.0,338.0,66,50.2,7.21,136.0,166.75,9976.0,5599.0,3810.0,74.1,80.9,84.9,80.0,76.1,23.7,15.2,1,None,92.0
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_001,Plant,42.93,60.11,68.7,171.74,0.372,2385.0,87.4,9761.0,2413.0,1011.0,41.9,344.0,46.25,36.28,78.4,7150.0,1482.0,231,46.8,25.23,474.0,461.77,34264.0,19933.0,12648.0,76.6,76.9,85.4,79.6,71.5,23.7,51.52,0,None,90.7
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_002,Office,5.6,7.84,10.0,23.43,0.365,716.0,91.3,2592.0,315.0,154.0,48.8,55.0,7.72,5.71,74.0,1108.0,253.0,160,31.2,17.48,353.0,64.14,4523.0,2560.0,1618.0,80.7,77.3,86.4,81.5,72.3,23.7,7.5,1,Gold,92.8
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_003,Plant,45.2,63.27,72.31,180.78,0.391,2511.0,83.5,10382.0,2540.0,1254.0,49.4,383.0,48.69,34.84,71.6,7987.0,1158.0,257,59.6,28.07,541.0,461.77,37321.0,18926.0,11080.0,81.7,75.7,83.8,80.4,70.7,23.7,54.24,1,Certified,89.2
2022-10-01,2022,10,Q4,Asia Pacific,AP_Warehouse_004,Warehouse,19.8,27.72,31.68,79.2,0.475,487.0,87.6,2014.0,1113.0,538.0,48.3,188.0,19.69,14.46,73.4,3371.0,411.0,79,49.0,8.63,155.0,166.75,16344.0,8478.0,4469.0,74.9,77.5,87.8,80.1,69.5,23.7,23.76,0,Gold,93.7
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_005,Office,5.31,7.43,10.0,22.74,0.355,680.0,84.5,2541.0,298.0,136.0,45.4,36.0,7.32,5.78,78.9,1298.0,238.0,148,47.8,16.17,449.0,64.14,4484.0,2439.0,1038.0,73.6,74.6,88.5,78.9,77.5,23.7,7.5,1,Silver,92.0
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_006,Plant,49.4,69.16,79.04,197.61,0.428,2745.0,87.3,10811.0,2777.0,1268.0,45.7,354.0,53.22,41.91,78.7,6684.0,1542.0,311,63.6,33.97,748.0,461.77,41830.0,22229.0,10998.0,72.3,76.4,85.0,77.9,77.1,23.7,59.28,1,Gold,90.0
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_007,Office,6.33,8.86,10.13,25.32,0.395,810.0,86.6,2487.0,356.0,160.0,45.1,58.0,8.73,7.08,81.1,1413.0,277.0,134,47.2,14.64,313.0,64.14,5498.0,2751.0,2066.0,69.1,80.9,90.3,80.1,72.5,23.7,7.6,1,Certified,87.9
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_008,Plant,37.71,52.79,60.33,150.83,0.327,2095.0,88.3,7685.0,2119.0,942.0,44.5,335.0,40.62,30.69,75.5,6851.0,795.0,223,42.0,24.36,447.0,461.77,28611.0,15094.0,8478.0,76.7,75.4,87.0,79.7,75.0,23.7,45.25,0,None,80.7
2022-10-01,2022,10,Q4,Asia Pacific,AP_Warehouse_009,Warehouse,15.43,21.6,24.69,61.73,0.37,380.0,78.0,1496.0,867.0,488.0,56.3,142.0,15.35,11.27,73.4,2404.0,467.0,72,57.6,7.87,157.0,166.75,11827.0,6866.0,3325.0,74.8,76.4,85.4,78.9,73.9,23.7,18.52,1,Certified,96.9
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_010,Office,6.62,9.26,10.58,26.46,0.413,847.0,88.9,2498.0,372.0,180.0,48.4,52.0,9.12,7.09,77.7,1482.0,229.0,123,47.8,13.44,301.0,64.14,5555.0,2624.0,1297.0,77.1,79.3,84.5,80.3,70.4,23.7,7.94,1,None,86.7
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_011,Plant,47.28,66.19,75.64,189.11,0.41,2627.0,92.0,9673.0,2657.0,1260.0,47.4,441.0,50.93,39.58,77.7,7460.0,1557.0,220,63.2,24.03,475.0,461.77,35419.0,23311.0,10108.0,69.2,78.8,88.5,78.8,69.9,23.7,56.73,1,Platinum,88.6
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_012,Office,5.0,6.58,10.0,21.58,0.336,601.0,90.0,1583.0,264.0,134.0,50.9,44.0,6.48,5.36,82.7,1102.0,151.0,159,52.3,17.37,469.0,64.14,4446.0,2604.0,1564.0,73.8,75.9,84.8,78.1,71.4,23.7,7.5,1,Silver,90.7
2022-10-01,2022,10,Q4,Asia Pacific,AP_Plant_013,Plant,36.33,50.86,58.13,145.32,0.315,2018.0,86.0,7432.0,2042.0,805.0,39.4,295.0,39.14,30.11,76.9,6755.0,932.0,284,48.8,31.02,432.0,461.77,30758.0,16340.0,8287.0,69.7,78.5,86.1,78.1,71.8,23.7,43.6,1,None,93.0
2022-10-01,2022,10,Q4,Asia Pacific,AP_Warehouse_014,Warehouse,15.24,21.34,24.38,60.96,0.366,375.0,86.6,1376.0,857.0,514.0,60.0,118.0,15.16,11.82,78.0,2328.0,367.0,65,53.9,7.1,116.0,166.75,11895.0,5806.0,3736.0,68.6,76.7,85.8,77.1,70.5,23.7,18.29,0,Certified,89.8
2022-10-01,2022,10,Q4,Asia Pacific,AP_Office_015,Office,5.83,8.16,10.0,23.99,0.374,746.0,80.6,3037.0,328.0,144.0,44.0,50.0,8.04,6.28,78.2,1246.0,208.0,143,50.0,15.62,445.0,64.14,4767.0,2330.0,1825.0,66.2,78.7,89.9,78.2,86.7,23.7,7.5,0,Silver,93.5
2022-10-01,2022,10,Q4,Latin America,LA_Plant_001,Plant,33.65,47.11,53.84,134.6,0.291,1869.0,85.4,7758.0,2289.0,991.0,43.3,373.0,36.25,28.35,78.2,5053.0,890.0,275,39.2,30.04,622.0,461.77,28134.0,13715.0,9428.0,68.0,74.9,83.6,75.5,69.7,23.7,40.38,0,None,89.7
2022-10-01,2022,10,Q4,Latin America,LA_Office_002,Office,5.0,6.43,10.0,21.43,0.334,588.0,90.8,1935.0,313.0,147.0,47.1,50.0,6.33,5.04,79.6,1096.0,147.0,131,57.9,14.31,401.0,64.14,4444.0,2049.0,1663.0,71.9,82.0,81.9,78.6,73.7,23.7,7.5,1,Gold,88.1
2022-10-01,2022,10,Q4,Latin America,LA_Warehouse_003,Warehouse,12.08,16.91,19.33,48.32,0.29,297.0,86.0,919.0,822.0,450.0,54.7,107.0,12.01,9.0,74.9,1908.0,309.0,83,49.7,9.07,194.0,166.75,8708.0,4860.0,3001.0,75.5,76.0,84.8,78.8,69.7,23.7,14.5,1,None,89.8
2022-10-01,2022,10,Q4,Middle East & Africa,MEA_Plant_001,Plant,44.75,62.65,71.6,178.99,0.388,2486.0,88.3,6536.0,2755.0,1352.0,49.1,446.0,48.21,38.11,79.1,7589.0,1097.0,233,29.8,25.45,535.0,461.77,32852.0,20274.0,13212.0,69.0,75.3,89.8,78.1,84.7,23.7,53.7,1,None,92.7
2022-10-01,2022,10,Q4,Middle East & Africa,MEA_Office_002,Office,5.0,6.24,10.0,21.24,0.331,571.0,88.6,1608.0,275.0,132.0,48.2,39.0,6.15,4.81,78.1,866.0,165.0,138,55.8,15.07,285.0,64.14,4179.0,2299.0,1047.0,70.6,80.6,87.6,79.6,73.1,23.7,7.5,0,None,88.5
2022-11-01,2022,11,Q4,North America,NA_Plant_001,Plant,40.64,56.89,65.02,162.54,0.325,2258.0,87.8,7099.0,2650.0,1477.0,55.7,372.0,44.16,35.06,79.4,6945.0,1501.0,276,51.8,29.81,647.0,499.39,29952.0,17903.0,12676.0,75.5,82.0,87.2,81.6,82.6,23.5,48.76,1,None,85.4
2022-11-01,2022,11,Q4,North America,NA_Office_002,Office,5.0,6.61,10.0,21.61,0.312,604.0,92.9,1780.0,308.0,156.0,50.8,44.0,6.56,5.23,79.6,984.0,167.0,124,45.1,13.39,237.0,69.36,4197.0,2565.0,1317.0,67.6,73.7,86.6,76.0,69.8,23.5,7.5,0,Silver,94.4
2022-11-01,2022,11,Q4,North America,NA_Warehouse_003,Warehouse,15.48,21.67,24.76,61.9,0.343,381.0,91.3,1239.0,1009.0,563.0,55.8,125.0,15.53,11.94,76.9,2226.0,476.0,85,41.4,9.18,183.0,180.34,12875.0,6338.0,3603.0,74.1,77.5,84.8,78.8,76.0,23.5,18.57,1,Gold,89.6
2022-11-01,2022,11,Q4,North America,NA_Plant_004,Plant,36.35,50.89,58.16,145.4,0.291,2019.0,90.4,6153.0,2370.0,1198.0,50.5,303.0,39.51,29.41,74.5,5633.0,1131.0,231,40.8,24.95,654.0,499.39,31617.0,13894.0,9630.0,69.9,75.9,86.4,77.4,74.2,23.5,43.62,1,None,78.9
2022-11-01,2022,11,Q4,North America,NA_Office_005,Office,5.0,6.85,10.0,21.85,0.315,626.0,85.5,1845.0,319.0,145.0,45.3,39.0,6.81,5.08,74.6,941.0,203.0,190,54.8,20.52,300.0,69.36,4759.0,2204.0,1175.0,76.9,78.5,83.3,79.6,75.0,23.5,7.5,1,Silver,95.6
2022-11-01,2022,11,Q4,North America,NA_Plant_006,Plant,36.7,51.38,58.72,146.8,0.294,2039.0,82.5,6087.0,2393.0,1344.0,56.2,330.0,39.89,30.28,75.9,5703.0,1263.0,204,31.4,22.04,641.0,499.39,29408.0,14051.0,9182.0,72.9,79.8,85.4,79.4,63.6,23.5,44.04,1,Silver,96.1
2022-11-01,2022,11,Q4,North America,NA_Warehouse_007,Warehouse,15.93,22.31,25.49,63.73,0.353,392.0,77.3,982.0,1039.0,465.0,44.8,153.0,15.98,12.67,79.3,2256.0,457.0,90,49.1,9.72,164.0,180.34,13462.0,6465.0,5059.0,76.1,78.9,84.4,79.8,70.6,23.5,19.12,0,None,89.4
2022-11-01,2022,11,Q4,North America,NA_Office_008,Office,5.0,5.0,10.0,20.0,0.288,436.0,84.5,1192.0,222.0,115.0,51.7,37.0,4.74,3.52,74.4,702.0,143.0,137,46.3,14.8,379.0,69.36,4171.0,2342.0,1384.0,78.7,75.5,87.6,80.6,71.8,23.5,7.5,1,None,89.4
2022-11-01,2022,11,Q4,North America,NA_Plant_009,Plant,42.25,59.15,67.6,169.0,0.338,2347.0,81.0,6753.0,2755.0,1467.0,53.2,375.0,45.92,35.97,78.3,6179.0,1613.0,272,39.1,29.38,499.0,499.39,35777.0,17611.0,11496.0,69.4,76.1,89.6,78.4,72.8,23.5,50.7,1,None,89.3
2022-11-01,2022,11,Q4,North America,NA_Office_010,Office,5.5,7.7,10.0,23.19,0.334,704.0,94.5,2196.0,358.0,163.0,45.4,51.0,7.65,6.04,79.0,1237.0,264.0,167,45.6,18.04,404.0,69.36,4911.0,2527.0,1756.0,67.6,77.5,86.5,77.2,81.2,23.5,7.5,0,None,85.7
2022-11-01,2022,11,Q4,North America,NA_Plant_011,Plant,36.75,51.45,58.8,147.01,0.294,2042.0,88.0,5559.0,2397.0,974.0,40.6,385.0,39.94,30.9,77.4,6135.0,1260.0,317,52.2,34.24,874.0,499.39,31905.0,16812.0,10292.0,75.3,76.6,85.2,79.0,76.0,23.5,44.1,1,Certified,92.4
2022-11-01,2022,11,Q4,North America,NA_Warehouse_012,Warehouse,12.83,17.96,20.52,51.31,0.285,316.0,88.3,1045.0,837.0,370.0,44.2,127.0,12.87,9.96,77.4,2140.0,381.0,98,36.7,10.59,215.0,180.34,10542.0,6031.0,4147.0,67.3,73.9,87.7,76.3,80.3,23.5,15.39,0,Platinum,89.9
2022-11-01,2022,11,Q4,Europe,EU_Plant_001,Plant,31.61,44.25,50.57,126.44,0.253,1756.0,90.2,6318.0,2425.0,1261.0,52.0,433.0,34.35,27.29,79.4,4237.0,996.0,276,39.8,29.81,819.0,499.39,23342.0,13554.0,8124.0,71.0,80.0,86.7,79.2,86.0,23.5,37.93,0,Certified,87.2
2022-11-01,2022,11,Q4,Europe,EU_Office_002,Office,5.0,6.05,10.0,21.05,0.303,553.0,88.4,2059.0,331.0,140.0,42.3,51.0,6.01,4.84,80.6,873.0,176.0,145,49.2,15.66,308.0,69.36,4010.0,2132.0,1735.0,65.2,74.6,86.9,75.6,72.2,23.5,7.5,0,Silver,88.3
2022-11-01,2022,11,Q4,Europe,EU_Warehouse_003,Warehouse,11.89,16.65,19.03,47.58,0.264,293.0,88.8,1146.0,912.0,406.0,44.5,112.0,11.93,8.98,75.3,1448.0,292.0,76,49.9,8.21,133.0,180.34,10109.0,5546.0,3204.0,70.5,77.8,88.4,78.9,78.8,23.5,14.27,1,None,91.9
2022-11-01,2022,11,Q4,Europe,EU_Plant_004,Plant,31.67,44.34,50.68,126.7,0.254,1760.0,89.1,5990.0,2430.0,1276.0,52.5,305.0,34.43,25.65,74.5,5050.0,1154.0,248,45.8,26.79,724.0,499.39,22955.0,13686.0,10229.0,71.0,79.0,85.7,78.6,81.0,23.5,38.01,1,None,94.4
2022-11-01,2022,11,Q4,Europe,EU_Office_005,Office,5.0,5.92,10.0,20.92,0.302,541.0,86.4,1823.0,324.0,154.0,47.5,47.0,5.88,4.88,83.0,886.0,188.0,155,52.3,16.74,335.0,69.36,4551.0,2021.0,1152.0,68.5,74.4,84.1,75.7,68.6,23.5,7.5,0,None,92.6
2022-11-01,2022,11,Q4,Europe,EU_Plant_006,Plant,35.19,49.27,56.31,140.77,0.282,1955.0,82.2,5109.0,2700.0,1529.0,56.6,482.0,38.25,30.28,79.2,6786.0,794.0,297,70.9,32.08,669.0,499.39,28108.0,15761.0,7383.0,68.9,75.2,87.2,77.1,70.1,23.5,42.23,1,Silver,91.2
2022-11-01,2022,11,Q4,Europe,EU_Office_007,Office,5.0,6.42,10.0,21.42,0.309,587.0,90.4,1937.0,352.0,143.0,40.7,59.0,6.38,5.14,80.5,813.0,216.0,158,45.9,17.07,478.0,69.36,4601.0,2394.0,1775.0,67.7,74.0,82.6,74.8,70.3,23.5,7.5,1,None,85.5
2022-11-01,2022,11,Q4,Europe,EU_Warehouse_008,Warehouse,10.43,14.61,16.69,41.73,0.231,257.0,89.9,862.0,800.0,437.0,54.6,97.0,10.47,7.69,73.5,1260.0,229.0,79,48.7,8.53,132.0,180.34,8785.0,4915.0,2312.0,71.4,78.0,87.6,79.0,71.9,23.5,12.52,0,None,91.6
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_001,Plant,41.01,57.41,65.61,164.04,0.328,2278.0,90.3,8655.0,2325.0,1275.0,54.9,365.0,44.57,36.07,80.9,5969.0,902.0,218,58.3,23.55,608.0,499.39,35390.0,17018.0,13846.0,68.9,77.4,87.1,77.8,65.6,23.5,49.21,1,Certified,89.4
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_002,Office,6.64,9.29,10.62,26.55,0.383,850.0,76.9,3108.0,376.0,213.0,56.5,62.0,9.23,7.78,84.3,1387.0,334.0,145,32.2,15.66,448.0,69.36,5053.0,2552.0,2052.0,73.6,72.7,87.4,77.9,75.1,23.5,7.96,1,None,87.2
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_003,Plant,42.85,59.99,68.57,171.41,0.343,2381.0,81.0,6847.0,2430.0,1446.0,59.5,315.0,46.57,37.75,81.1,6628.0,1583.0,248,65.3,26.79,721.0,499.39,31074.0,19433.0,10338.0,70.0,81.9,84.9,78.9,76.7,23.5,51.42,1,Silver,88.0
2022-11-01,2022,11,Q4,Asia Pacific,AP_Warehouse_004,Warehouse,15.09,21.13,24.15,60.37,0.335,372.0,88.4,988.0,856.0,377.0,44.1,141.0,15.14,11.8,78.0,1836.0,354.0,85,48.7,9.18,256.0,180.34,11639.0,6039.0,4452.0,65.6,76.8,90.3,77.6,74.2,23.5,18.11,0,Silver,87.5
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_005,Office,6.86,9.6,10.97,27.43,0.395,878.0,87.9,2242.0,389.0,208.0,53.5,58.0,9.54,7.81,81.9,1674.0,257.0,139,65.7,15.01,356.0,69.36,4980.0,2618.0,2090.0,73.8,74.5,89.8,79.4,83.4,23.5,8.23,1,Certified,89.1
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_006,Plant,48.58,68.02,77.74,194.34,0.389,2699.0,86.6,10949.0,2755.0,1334.0,48.4,351.0,52.8,41.34,78.3,7662.0,1318.0,248,45.0,26.79,582.0,499.39,36762.0,19814.0,12303.0,77.9,83.4,88.5,83.2,61.1,23.5,58.3,1,None,88.3
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_007,Office,5.12,7.17,10.0,22.3,0.321,656.0,88.4,2586.0,291.0,164.0,56.5,50.0,7.13,5.4,75.8,928.0,150.0,171,54.3,18.47,440.0,69.36,4619.0,2433.0,1272.0,66.3,72.8,86.3,75.1,84.3,23.5,7.5,0,Gold,92.9
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_008,Plant,47.52,66.53,76.03,190.08,0.381,2640.0,84.8,10980.0,2695.0,1146.0,42.5,377.0,51.65,38.67,74.9,6565.0,1408.0,252,39.4,27.22,766.0,499.39,35428.0,19228.0,14515.0,67.8,75.4,87.4,76.9,73.4,23.5,57.02,1,None,89.1
2022-11-01,2022,11,Q4,Asia Pacific,AP_Warehouse_009,Warehouse,14.5,20.3,23.2,58.01,0.322,357.0,88.4,1415.0,822.0,441.0,53.6,122.0,14.55,11.71,80.5,2444.0,429.0,80,45.1,8.64,225.0,180.34,12082.0,6887.0,3382.0,70.0,74.6,82.4,75.7,73.8,23.5,17.4,1,None,85.6
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_010,Office,6.26,8.77,10.02,25.04,0.361,801.0,78.1,2915.0,355.0,182.0,51.2,63.0,8.71,6.64,76.2,1475.0,171.0,142,39.6,15.34,327.0,69.36,4549.0,2682.0,1526.0,75.9,77.1,91.8,81.6,78.8,23.5,7.51,1,Certified,93.5
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_011,Plant,38.95,54.53,62.31,155.79,0.312,2164.0,78.1,7686.0,2208.0,1172.0,53.1,284.0,42.33,32.54,76.9,6406.0,818.0,277,51.3,29.92,565.0,499.39,30288.0,16811.0,11230.0,65.5,73.2,84.7,74.5,72.2,23.5,46.74,1,Platinum,89.0
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_012,Office,6.66,9.32,10.65,26.64,0.384,852.0,92.4,3153.0,378.0,182.0,48.1,50.0,9.26,6.87,74.2,1419.0,207.0,154,45.8,16.63,481.0,69.36,5835.0,2755.0,1229.0,74.8,77.8,90.2,80.9,65.3,23.5,7.99,0,None,89.6
2022-11-01,2022,11,Q4,Asia Pacific,AP_Plant_013,Plant,37.67,52.74,60.28,150.69,0.302,2093.0,85.7,6479.0,2136.0,1044.0,48.9,366.0,40.94,32.86,80.3,5224.0,1193.0,265,61.3,28.62,461.0,499.39,27661.0,17453.0,11030.0,74.4,75.4,85.5,78.4,65.4,23.5,45.21,1,Certified,92.4
2022-11-01,2022,11,Q4,Asia Pacific,AP_Warehouse_014,Warehouse,15.87,22.22,25.39,63.48,0.352,391.0,79.2,1376.0,900.0,519.0,57.7,141.0,15.92,13.69,86.0,2259.0,590.0,85,42.0,9.18,200.0,180.34,13423.0,6748.0,4037.0,72.0,77.8,84.9,78.3,70.6,23.5,19.04,1,Certified,93.4
2022-11-01,2022,11,Q4,Asia Pacific,AP_Office_015,Office,6.15,8.61,10.0,24.76,0.357,787.0,81.4,2833.0,349.0,182.0,52.2,53.0,8.56,6.73,78.7,1053.0,269.0,160,55.6,17.28,377.0,69.36,4709.0,2993.0,1756.0,72.2,77.3,86.7,78.7,78.0,23.5,7.5,1,Certified,88.4
2022-11-01,2022,11,Q4,Latin America,LA_Plant_001,Plant,33.47,46.86,53.55,133.87,0.268,1859.0,86.0,5970.0,2297.0,1196.0,52.1,353.0,36.37,27.52,75.7,4774.0,935.0,211,39.4,22.79,532.0,499.39,28347.0,15871.0,7777.0,73.9,74.6,84.5,77.7,70.5,23.5,40.16,1,Silver,90.7
2022-11-01,2022,11,Q4,Latin America,LA_Office_002,Office,5.52,7.73,10.0,23.25,0.335,706.0,85.6,2790.0,379.0,227.0,59.9,68.0,7.68,5.81,75.7,1044.0,229.0,146,53.9,15.77,317.0,69.36,4451.0,2557.0,1676.0,64.3,75.3,88.6,76.1,76.9,23.5,7.5,1,Platinum,89.5
2022-11-01,2022,11,Q4,Latin America,LA_Warehouse_003,Warehouse,14.9,20.86,23.84,59.59,0.33,367.0,84.5,1415.0,1023.0,502.0,49.1,155.0,14.95,10.9,72.9,2307.0,459.0,76,75.0,8.21,218.0,180.34,13048.0,7290.0,2997.0,75.2,75.8,84.4,78.5,63.6,23.5,17.88,1,Certified,86.9
2022-11-01,2022,11,Q4,Middle East & Africa,MEA_Plant_001,Plant,39.45,55.23,63.13,157.81,0.316,2192.0,87.6,7761.0,2450.0,1177.0,48.0,319.0,42.88,30.17,70.3,6506.0,1110.0,270,39.5,29.16,542.0,499.39,33264.0,16151.0,7323.0,66.6,80.2,85.4,77.4,71.1,23.5,47.34,0,None,87.4
2022-11-01,2022,11,Q4,Middle East & Africa,MEA_Office_002,Office,6.22,8.71,10.0,24.93,0.359,796.0,86.4,2830.0,386.0,205.0,53.0,59.0,8.65,7.02,81.1,1422.0,275.0,105,40.0,11.34,253.0,69.36,4608.0,2784.0,1799.0,76.3,75.1,82.7,78.0,72.6,23.5,7.5,1,Certified,96.6
2022-12-01,2022,12,Q4,North America,NA_Plant_001,Plant,47.02,65.83,75.23,188.07,0.343,2612.0,85.9,9029.0,3093.0,1549.0,50.1,460.0,51.54,38.67,75.0,6508.0,1441.0,270,54.7,28.84,744.0,548.75,41023.0,18172.0,14235.0,67.0,82.9,85.4,78.4,72.0,23.4,56.42,1,Certified,87.7
2022-12-01,2022,12,Q4,North America,NA_Office_002,Office,5.42,7.59,10.0,23.01,0.302,694.0,78.2,2737.0,357.0,208.0,58.4,52.0,7.61,5.57,73.2,1336.0,205.0,174,48.8,18.59,447.0,76.22,4238.0,2778.0,1813.0,79.4,76.7,86.2,80.8,73.6,23.4,7.5,0,None,89.8
2022-12-01,2022,12,Q4,North America,NA_Warehouse_003,Warehouse,15.04,21.06,24.07,60.18,0.304,370.0,87.4,1183.0,990.0,488.0,49.3,134.0,15.22,11.79,77.5,2612.0,460.0,100,37.6,10.68,243.0,198.16,12107.0,6298.0,4175.0,71.2,78.1,87.8,79.1,79.7,23.4,18.05,0,Certified,88.5
2022-12-01,2022,12,Q4,North America,NA_Plant_004,Plant,38.62,54.06,61.79,154.47,0.281,2145.0,91.6,6784.0,2540.0,1086.0,42.8,383.0,42.33,33.0,78.0,7440.0,1402.0,239,55.3,25.53,413.0,548.75,32428.0,18700.0,8019.0,74.1,82.1,87.1,81.1,71.4,23.4,46.34,1,None,87.4
2022-12-01,2022,12,Q4,North America,NA_Office_005,Office,6.16,8.63,10.0,24.79,0.325,789.0,89.4,2460.0,405.0,206.0,50.9,72.0,8.65,6.7,77.5,1268.0,269.0,151,58.2,16.13,419.0,76.22,4669.0,2745.0,1379.0,79.3,78.3,85.5,81.0,67.0,23.4,7.5,1,Gold,92.2
2022-12-01,2022,12,Q4,North America,NA_Plant_006,Plant,40.9,57.25,65.43,163.58,0.298,2272.0,89.5,7955.0,2690.0,1413.0,52.5,345.0,44.83,36.17,80.7,5389.0,1082.0,245,59.1,26.17,661.0,548.75,32364.0,18312.0,8010.0,63.3,75.3,86.6,75.1,72.6,23.4,49.07,1,None,93.2
